Category,Brand,Model Name,Specs (RAM/ROM/Display/etc),Price,Offer Price,Stock,Product Image URL,Description,Warranty,EMI Options
,MI,REDMI 13,13C 5G 8GB 256GB GREEN,18999,14999,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVZF/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 8GB 256GB SILVER,18999,14999,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVZF/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13 5G 6GB 128GB HAWAIIAN BLACK,17999,12499,8,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_1_sspa?crid=TBOQ32SG4OE8&dib=eyJ2IjoiMSJ9.mXRYExX2Y8ml349jgxnJyh7K8l4b6kc8IspYNJqnw_EJTtrHM-73hzrSEn2RhFknE90-z3lII8C_e2YQ3kOm-a65Cb8fe1wcVu8bu6pDjyqlopsPrTtVC5gi7Z_LeK8umYvbagWgeuB8hfD2uHs5Ag2AmdGMWoSE7OXVHWEenl1CjRy3gtlc4DJO9usfr_S4U5LTtLKE39Xhl-1tlfed5EE4s_LspJo14xniB9RaT_M.H5pw-nCe4MhFIUSEdbW4DRVYmhCDwlCIZqPS7D1HqQ8&dib_tag=se&keywords=mi%2B13%2B5g%2B4%2F128&qid=1745926536&sprefix=mi%2B13%2B5g%2B4%2F128%2Caps%2C279&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,1 Year,Yes
,MI,REDMI 13,13 5G 6GB 128GB BLACK DAIMOND,17999,12499,8,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_1_sspa?crid=TBOQ32SG4OE8&dib=eyJ2IjoiMSJ9.mXRYExX2Y8ml349jgxnJyh7K8l4b6kc8IspYNJqnw_EJTtrHM-73hzrSEn2RhFknE90-z3lII8C_e2YQ3kOm-a65Cb8fe1wcVu8bu6pDjyqlopsPrTtVC5gi7Z_LeK8umYvbagWgeuB8hfD2uHs5Ag2AmdGMWoSE7OXVHWEenl1CjRy3gtlc4DJO9usfr_S4U5LTtLKE39Xhl-1tlfed5EE4s_LspJo14xniB9RaT_M.H5pw-nCe4MhFIUSEdbW4DRVYmhCDwlCIZqPS7D1HqQ8&dib_tag=se&keywords=mi%2B13%2B5g%2B4%2F128&qid=1745926536&sprefix=mi%2B13%2B5g%2B4%2F128%2Caps%2C279&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,1 Year,Yes
,MI,REDMI 13,13 5G 6GB 128GB ORCHID PINK,17999,12499,8,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_1_sspa?crid=TBOQ32SG4OE8&dib=eyJ2IjoiMSJ9.mXRYExX2Y8ml349jgxnJyh7K8l4b6kc8IspYNJqnw_EJTtrHM-73hzrSEn2RhFknE90-z3lII8C_e2YQ3kOm-a65Cb8fe1wcVu8bu6pDjyqlopsPrTtVC5gi7Z_LeK8umYvbagWgeuB8hfD2uHs5Ag2AmdGMWoSE7OXVHWEenl1CjRy3gtlc4DJO9usfr_S4U5LTtLKE39Xhl-1tlfed5EE4s_LspJo14xniB9RaT_M.H5pw-nCe4MhFIUSEdbW4DRVYmhCDwlCIZqPS7D1HqQ8&dib_tag=se&keywords=mi%2B13%2B5g%2B4%2F128&qid=1745926536&sprefix=mi%2B13%2B5g%2B4%2F128%2Caps%2C279&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,1 Year,Yes
,MI,REDMI 13,13 5G 8GB 128GB HAWAIIAH BLACK,19999,13999,8,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_1_sspa?crid=TBOQ32SG4OE8&dib=eyJ2IjoiMSJ9.mXRYExX2Y8ml349jgxnJyh7K8l4b6kc8IspYNJqnw_EJTtrHM-73hzrSEn2RhFknE90-z3lII8C_e2YQ3kOm-a65Cb8fe1wcVu8bu6pDjyqlopsPrTtVC5gi7Z_LeK8umYvbagWgeuB8hfD2uHs5Ag2AmdGMWoSE7OXVHWEenl1CjRy3gtlc4DJO9usfr_S4U5LTtLKE39Xhl-1tlfed5EE4s_LspJo14xniB9RaT_M.H5pw-nCe4MhFIUSEdbW4DRVYmhCDwlCIZqPS7D1HqQ8&dib_tag=se&keywords=mi%2B13%2B5g%2B4%2F128&qid=1745926536&sprefix=mi%2B13%2B5g%2B4%2F128%2Caps%2C279&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,1 Year,Yes
,MI,REDMI 13,13 5G 8GB 128GB BLACK DAIMOND,19999,13999,8,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_1_sspa?crid=TBOQ32SG4OE8&dib=eyJ2IjoiMSJ9.mXRYExX2Y8ml349jgxnJyh7K8l4b6kc8IspYNJqnw_EJTtrHM-73hzrSEn2RhFknE90-z3lII8C_e2YQ3kOm-a65Cb8fe1wcVu8bu6pDjyqlopsPrTtVC5gi7Z_LeK8umYvbagWgeuB8hfD2uHs5Ag2AmdGMWoSE7OXVHWEenl1CjRy3gtlc4DJO9usfr_S4U5LTtLKE39Xhl-1tlfed5EE4s_LspJo14xniB9RaT_M.H5pw-nCe4MhFIUSEdbW4DRVYmhCDwlCIZqPS7D1HqQ8&dib_tag=se&keywords=mi%2B13%2B5g%2B4%2F128&qid=1745926536&sprefix=mi%2B13%2B5g%2B4%2F128%2Caps%2C279&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,1 Year,Yes
,MI,REDMI 13,13 5G 8GB 128GB ORCHID PINK ,19999,13999,8,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_1_sspa?crid=TBOQ32SG4OE8&dib=eyJ2IjoiMSJ9.mXRYExX2Y8ml349jgxnJyh7K8l4b6kc8IspYNJqnw_EJTtrHM-73hzrSEn2RhFknE90-z3lII8C_e2YQ3kOm-a65Cb8fe1wcVu8bu6pDjyqlopsPrTtVC5gi7Z_LeK8umYvbagWgeuB8hfD2uHs5Ag2AmdGMWoSE7OXVHWEenl1CjRy3gtlc4DJO9usfr_S4U5LTtLKE39Xhl-1tlfed5EE4s_LspJo14xniB9RaT_M.H5pw-nCe4MhFIUSEdbW4DRVYmhCDwlCIZqPS7D1HqQ8&dib_tag=se&keywords=mi%2B13%2B5g%2B4%2F128&qid=1745926536&sprefix=mi%2B13%2B5g%2B4%2F128%2Caps%2C279&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 6GB 128GB ARCTIC WHITE,20999,17999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63995Z4/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 6GB 128GB CHROMATIC PURPLE,20999,17999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63995Z4/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 6GB 128GB PRISM GOLD,20999,17999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63995Z4/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 6GB 128GB STEALTH BLACK,20999,17999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63995Z4/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 8GB 256GB ARCTIC WHITE,22999,18999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D6392VSM/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 8GB 256GB CHROMATIC PURPLE,22999,18999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D6392VSM/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 8GB 256GB PRISM GOLD,22999,18999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D6392VSM/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 8GB 256GB STEALTH BLACK,22999,18999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D6392VSM/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 12GB 256GB ARCTIC WHITE,24999,21999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63F3WCN/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 12GB 256GB CHROMATIC PURPLE,24999,21999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63F3WCN/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 5G 12GB 256GB PRISM GOLD,24999,21999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63F3WCN/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13 ,NOTE 13 5G 12GB 256GB STEALTH BLACK,24999,21999,8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D63F3WCN/ref=sr_1_3?crid=7BJJ9D7AGZDP&dib=eyJ2IjoiMSJ9.A9ojEG7WDVfUbTpVA5AJx-adjvA4p6YuSmleJygHKgVPylihEMRQ6hXEI8gziWllQxxXhfyqk7d-O7ZSHDOf5G_0yxlRs8hb9FrCMFBuzCKAcj26z2nj9SMi9KV27LDoUx5iLSdvgFLaECafwFeR_fuodigPPY_Nyo_rLHiQchjAwQ9k3vKak5KbT7Nsf7BD6lNqgj2bW0bDUSK5GHd58U53kqcRj3OTJpmSoZqlyVw.uhtCgY2M85DKQkYgrwORei77UTmYhF8ExIKQF8dzY1Y&dib_tag=se&keywords=mi%2Bnote%2B13%2B5g&qid=1745926610&sprefix=mki%2Bnote%2B13%2Caps%2C249&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 128GB MIDNIGHT BLACK,23999,19999,8,https://www.amazon.in/Redmi-Midnight-Black-Storage-Without/dp/B0CXXH3D5D/ref=sr_1_6?crid=CBUDO85LL940&dib=eyJ2IjoiMSJ9.ilxCKw_hTfixJ6j1kEPmgEj6neNqA1x6zhzF5GkpQ20mbVGwsUhpDxaUKZ6pKEc3gvNTGY4HBq1ruA2nO9_9ebtgHrQhTeKdI-IZQW3xtkLbYmU-Hj9QefUkgFpJCyuTEjRkSYhrvqBQj8GFGgDKOWlUawQYkdZqlPQMnuKoX9qj9SUDkOQE2AQzEcMsBiDQyUbxJABv5TK9-zctiXuywTXNC7YPMZ8O7roFd52rM4o.g0vEmPIjpcMSmmKY_VoT7t6zfsDcrVWcSWMu_AeUl08&dib_tag=se&keywords=mi+note+13pro+8+128+5g&qid=1745929947&sprefix=mi+note+13pro+8+128+5g%2Caps%2C205&sr=8-6,,1 Year,Yes
,MI,REDMI13,NOTE 13 PRO 5G 8GB 128GB AURORA PURPLE,23999,19999,8,https://www.amazon.in/Redmi-Midnight-Black-Storage-Without/dp/B0CXXH3D5D/ref=sr_1_6?crid=CBUDO85LL940&dib=eyJ2IjoiMSJ9.ilxCKw_hTfixJ6j1kEPmgEj6neNqA1x6zhzF5GkpQ20mbVGwsUhpDxaUKZ6pKEc3gvNTGY4HBq1ruA2nO9_9ebtgHrQhTeKdI-IZQW3xtkLbYmU-Hj9QefUkgFpJCyuTEjRkSYhrvqBQj8GFGgDKOWlUawQYkdZqlPQMnuKoX9qj9SUDkOQE2AQzEcMsBiDQyUbxJABv5TK9-zctiXuywTXNC7YPMZ8O7roFd52rM4o.g0vEmPIjpcMSmmKY_VoT7t6zfsDcrVWcSWMu_AeUl08&dib_tag=se&keywords=mi+note+13pro+8+128+5g&qid=1745929947&sprefix=mi+note+13pro+8+128+5g%2Caps%2C205&sr=8-6,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 128GB OCEAN TEAL,23999,19999,8,https://www.amazon.in/Redmi-Midnight-Black-Storage-Without/dp/B0CXXH3D5D/ref=sr_1_6?crid=CBUDO85LL940&dib=eyJ2IjoiMSJ9.ilxCKw_hTfixJ6j1kEPmgEj6neNqA1x6zhzF5GkpQ20mbVGwsUhpDxaUKZ6pKEc3gvNTGY4HBq1ruA2nO9_9ebtgHrQhTeKdI-IZQW3xtkLbYmU-Hj9QefUkgFpJCyuTEjRkSYhrvqBQj8GFGgDKOWlUawQYkdZqlPQMnuKoX9qj9SUDkOQE2AQzEcMsBiDQyUbxJABv5TK9-zctiXuywTXNC7YPMZ8O7roFd52rM4o.g0vEmPIjpcMSmmKY_VoT7t6zfsDcrVWcSWMu_AeUl08&dib_tag=se&keywords=mi+note+13pro+8+128+5g&qid=1745929947&sprefix=mi+note+13pro+8+128+5g%2Caps%2C205&sr=8-6,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 128GB OLIVE GREEN,23999,19999,8,https://www.amazon.in/Redmi-Midnight-Black-Storage-Without/dp/B0CXXH3D5D/ref=sr_1_6?crid=CBUDO85LL940&dib=eyJ2IjoiMSJ9.ilxCKw_hTfixJ6j1kEPmgEj6neNqA1x6zhzF5GkpQ20mbVGwsUhpDxaUKZ6pKEc3gvNTGY4HBq1ruA2nO9_9ebtgHrQhTeKdI-IZQW3xtkLbYmU-Hj9QefUkgFpJCyuTEjRkSYhrvqBQj8GFGgDKOWlUawQYkdZqlPQMnuKoX9qj9SUDkOQE2AQzEcMsBiDQyUbxJABv5TK9-zctiXuywTXNC7YPMZ8O7roFd52rM4o.g0vEmPIjpcMSmmKY_VoT7t6zfsDcrVWcSWMu_AeUl08&dib_tag=se&keywords=mi+note+13pro+8+128+5g&qid=1745929947&sprefix=mi+note+13pro+8+128+5g%2Caps%2C205&sr=8-6,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 256GB MIDNIGHT BLACK,26999,21999,8,https://www.amazon.in/Redmi-Coral-Purple-Storage-Without/dp/B0CXX7XG6H/ref=sr_1_3?crid=1JFHWAVYB13AM&dib=eyJ2IjoiMSJ9.LA9p0ta8zOtrZNSwfRTulXk57YjxbHi6OYJq6NIfAxbWcp08uMV5z9lUX6sCBoCvWixvX9N6r633iCvvSm8HRIyTRhikr0gCLfWv1B6Jw8mVRqFWsJgVMaGYItgw2TEjF_I7GYOyaieTmBEIqUHeXUtRvFeqgqcEsPJdj_KNrPmSPLu9beVOutZzOTWLn121spprcqc9IMMlwKfPzuQ0dpapXmTb4Y5fnwr4A26iKX4.9MOj2BvjA5e_bVJ8rXXu5jdhIG-Q_J2Cbv6QZtqQN2I&dib_tag=se&keywords=mi+note+13pro+8+256+5g&qid=1745929861&sprefix=mi+note+13pro+8+256+5g%2Caps%2C225&sr=8-3,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 256GB AURORA PURPLE,26999,21999,8,https://www.amazon.in/Redmi-Coral-Purple-Storage-Without/dp/B0CXX7XG6H/ref=sr_1_3?crid=1JFHWAVYB13AM&dib=eyJ2IjoiMSJ9.LA9p0ta8zOtrZNSwfRTulXk57YjxbHi6OYJq6NIfAxbWcp08uMV5z9lUX6sCBoCvWixvX9N6r633iCvvSm8HRIyTRhikr0gCLfWv1B6Jw8mVRqFWsJgVMaGYItgw2TEjF_I7GYOyaieTmBEIqUHeXUtRvFeqgqcEsPJdj_KNrPmSPLu9beVOutZzOTWLn121spprcqc9IMMlwKfPzuQ0dpapXmTb4Y5fnwr4A26iKX4.9MOj2BvjA5e_bVJ8rXXu5jdhIG-Q_J2Cbv6QZtqQN2I&dib_tag=se&keywords=mi+note+13pro+8+256+5g&qid=1745929861&sprefix=mi+note+13pro+8+256+5g%2Caps%2C225&sr=8-3,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 256GB OCEAN TEAL,26999,21999,8,https://www.amazon.in/Redmi-Coral-Purple-Storage-Without/dp/B0CXX7XG6H/ref=sr_1_3?crid=1JFHWAVYB13AM&dib=eyJ2IjoiMSJ9.LA9p0ta8zOtrZNSwfRTulXk57YjxbHi6OYJq6NIfAxbWcp08uMV5z9lUX6sCBoCvWixvX9N6r633iCvvSm8HRIyTRhikr0gCLfWv1B6Jw8mVRqFWsJgVMaGYItgw2TEjF_I7GYOyaieTmBEIqUHeXUtRvFeqgqcEsPJdj_KNrPmSPLu9beVOutZzOTWLn121spprcqc9IMMlwKfPzuQ0dpapXmTb4Y5fnwr4A26iKX4.9MOj2BvjA5e_bVJ8rXXu5jdhIG-Q_J2Cbv6QZtqQN2I&dib_tag=se&keywords=mi+note+13pro+8+256+5g&qid=1745929861&sprefix=mi+note+13pro+8+256+5g%2Caps%2C225&sr=8-3,,1 Year,Yes
